|cd_ugestora|de_ugestora|dt_ano|cd_receitaorcug|de_receitaorcug|tp_atualizacaoreceita|de_atualizacaoreceita|vl_lancamentoOrc|dt_mesano
520006|201095|Prefeitura Municipal de João Pessoa|2010|97213600|DEDUÇÕES DA RECEITA PARA FORMAÇÃO DO FUNDEB - LEI COMPLEMENTAR 87/96|3|Dedução de Receita do Fundeb|6980.54|2010-12-01
520007|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|11153404.0|2013-01-01
520008|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|10550813.4|2013-02-01
520009|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|11335349.64|2013-03-01
520010|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|12937263.27|2013-04-01
520011|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|15394237.03|2013-05-01
520012|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|12148333.36|2013-06-01
520013|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|13635197.04|2013-07-01
520014|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|13140752.55|2013-08-01
520015|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|13290780.73|2013-09-01
520016|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|12705986.34|2013-10-01
520017|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|12671258.32|2013-11-01
520018|201095|Prefeitura Municipal de João Pessoa|2013|11130500|IMPOSTOS SOBRE SERVIÇOS DE QUALQUER NATUREZA|1|Lançamento de receita|16132658.33|2013-12-01
520791|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|3645153.74|2011-01-01
520792|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|3978955.43|2011-02-01
520793|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|3554502.2|2011-03-01
520794|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|5448718.81|2011-04-01
520795|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|4328954.77|2011-05-01
520796|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|5021234.91|2011-06-01
520797|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|3923783.03|2011-07-01
520798|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|4753667.09|2011-08-01
520799|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|5623349.12|2011-09-01
520877|201095|Prefeitura Municipal de João Pessoa|2011|17213599|PROGRAMA DE FORMAÇÃO DE PROFISSIONAIS DO PROJOVEM|1|Lançamento de receita|741270.83|2011-10-01
520878|201095|Prefeitura Municipal de João Pessoa|2011|17213599|PROGRAMA DE FORMAÇÃO DE PROFISSIONAIS DO PROJOVEM|1|Lançamento de receita|710284.14|2011-11-01
520879|201095|Prefeitura Municipal de João Pessoa|2011|17213599|PROGRAMA DE FORMAÇÃO DE PROFISSIONAIS DO PROJOVEM|1|Lançamento de receita|727147.22|2011-12-01
520880|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|38148.82|2011-01-01
520881|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|38148.82|2011-02-01
520882|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|38148.82|2011-03-01
520883|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|38148.82|2011-04-01
521037|201095|Prefeitura Municipal de João Pessoa|2013|19909900|RECEITA DE MERCADOS E FEIRAS|1|Lançamento de receita|1025932.76|2013-12-01
521320|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|239618.53|2011-01-01
521321|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|270666.56|2011-02-01
521322|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|274928.02|2011-03-01
521323|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|255551.15|2011-04-01
521324|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|307148.31|2011-05-01
521325|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|305755.25|2011-06-01
521326|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|319911.16|2011-07-01
521327|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|307335.47|2011-08-01
521328|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|305263.37|2011-09-01
521409|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|3556419.99|2011-10-01
521410|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|4670509.31|2011-11-01
521411|201095|Prefeitura Municipal de João Pessoa|2011|11120800|"IMPOSTO SOBRE TRANSMISSÃO -""INTER VIVOS"" DE BENS IMÓVEIS E DE DIREITOS REAIS SOB"|1|Lançamento de receita|8622642.77|2011-12-01
521412|201095|Prefeitura Municipal de João Pessoa|2011|13110000|ALUGUÉIS|1|Lançamento de receita|1000.0|2011-08-01
521413|201095|Prefeitura Municipal de João Pessoa|2011|13110000|ALUGUÉIS|1|Lançamento de receita|16946.0|2011-09-01
521414|201095|Prefeitura Municipal de João Pessoa|2011|13110000|ALUGUÉIS|1|Lançamento de receita|729.0|2011-10-01
521415|201095|Prefeitura Municipal de João Pessoa|2011|13110000|ALUGUÉIS|1|Lançamento de receita|729.0|2011-11-01
521416|201095|Prefeitura Municipal de João Pessoa|2011|13110000|ALUGUÉIS|1|Lançamento de receita|729.0|2011-12-01
521417|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|23867097.73|2011-01-01
521418|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|25333462.31|2011-02-01
521419|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|16935487.61|2011-03-01
521420|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|22447934.85|2011-04-01
521421|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|25765532.03|2011-05-01
521422|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|23255207.64|2011-06-01
521423|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|19782642.56|2011-07-01
521424|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|20406149.47|2011-08-01
521425|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|16210325.45|2011-09-01
521426|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|21189776.83|2011-10-01
521427|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|22387810.86|2011-11-01
521428|201095|Prefeitura Municipal de João Pessoa|2011|17210102|COTA - PARTE DO FPM|1|Lançamento de receita|37648724.64|2011-12-01
521429|201095|Prefeitura Municipal de João Pessoa|2011|17210105|COTA-PARTE DO ITR|1|Lançamento de receita|7792.94|2011-01-01
521430|201095|Prefeitura Municipal de João Pessoa|2011|17210105|COTA-PARTE DO ITR|1|Lançamento de receita|186.55|2011-02-01
521431|201095|Prefeitura Municipal de João Pessoa|2011|17210105|COTA-PARTE DO ITR|1|Lançamento de receita|6716.21|2011-04-01
521432|201095|Prefeitura Municipal de João Pessoa|2011|17210105|COTA-PARTE DO ITR|1|Lançamento de receita|178.46|2011-05-01
521433|201095|Prefeitura Municipal de João Pessoa|2011|17210105|COTA-PARTE DO ITR|1|Lançamento de receita|11399.78|2011-06-01
521434|201095|Prefeitura Municipal de João Pessoa|2011|17210105|COTA-PARTE DO ITR|1|Lançamento de receita|367.14|2011-07-01
521435|201095|Prefeitura Municipal de João Pessoa|2011|17210105|COTA-PARTE DO ITR|1|Lançamento de receita|18475.5|2011-09-01
521436|201095|Prefeitura Municipal de João Pessoa|2011|17210105|COTA-PARTE DO ITR|1|Lançamento de receita|9805.17|2011-10-01
521437|201095|Prefeitura Municipal de João Pessoa|2011|17210105|COTA-PARTE DO ITR|1|Lançamento de receita|1001.82|2011-11-01
521438|201095|Prefeitura Municipal de João Pessoa|2011|17210105|COTA-PARTE DO ITR|1|Lançamento de receita|194.28|2011-12-01
521439|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|17703576.21|2011-01-01
521440|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|12587790.07|2011-02-01
521441|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|28163574.61|2011-03-01
521442|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|14120336.08|2011-04-01
521443|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|21824767.52|2011-05-01
521444|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|16511155.82|2011-06-01
521445|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|17290723.0|2011-07-01
521446|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|19691972.52|2011-08-01
521447|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|17625389.11|2011-09-01
521448|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|13112791.75|2011-10-01
521449|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|23358983.85|2011-11-01
521450|201095|Prefeitura Municipal de João Pessoa|2011|17220101|COTA - PARTE  DO  ICMS|1|Lançamento de receita|19296878.47|2011-12-01
521539|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|36723.21|2011-05-01
521540|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|36723.21|2011-06-01
521541|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|36723.21|2011-07-01
521542|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|36723.21|2011-08-01
521543|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|36723.21|2011-09-01
521544|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|36723.21|2011-10-01
521545|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|36723.21|2011-11-01
521546|201095|Prefeitura Municipal de João Pessoa|2011|17213600|TRANSFERENCIA FINANCEIRA DA LEI COMPLEMENTAR 87/96|1|Lançamento de receita|36723.21|2011-12-01
521547|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|562683.96|2011-01-01
521548|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|3018183.23|2011-02-01
521549|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|2297371.71|2011-03-01
521550|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|2478618.91|2011-04-01
521551|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|3425240.22|2011-05-01
521552|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|2889268.28|2011-06-01
521553|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|655.84|2011-07-01
521554|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|2950548.85|2011-08-01
521555|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|5338516.23|2011-09-01
521556|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|1428175.55|2011-10-01
521557|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|1311237.15|2011-11-01
521558|201095|Prefeitura Municipal de João Pessoa|2011|17220102|COTA-PARTE DO IPVA|1|Lançamento de receita|658474.17|2011-12-01
521559|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|45063.44|2011-01-01
521560|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|35133.13|2011-02-01
521561|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|20351.4|2011-03-01
521562|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|6623.51|2011-04-01
521563|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|32371.32|2011-05-01
521564|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|42213.29|2011-06-01
521565|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|31705.15|2011-07-01
521566|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|38932.23|2011-08-01
521567|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|26914.38|2011-09-01
521568|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|39839.8|2011-10-01
521569|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|47363.96|2011-11-01
521570|201095|Prefeitura Municipal de João Pessoa|2011|17220104|COTA-PARTE DO IPI SOBRE EXPORTACAO|1|Lançamento de receita|44867.71|2011-12-01
521711|201095|Prefeitura Municipal de João Pessoa|2011|17629900|TRANSFERENCIAS DE CONVÊNIOS - REC. DO ESTADO|1|Lançamento de receita|8000.0|2011-05-01
521712|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|2.11|2011-01-01
521713|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|2.11|2011-02-01
521714|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|2.11|2011-03-01
521715|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|1460.11|2011-04-01
521716|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|2.11|2011-05-01
521717|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|2.11|2011-06-01
521718|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|2.11|2011-07-01
521719|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|470.81|2011-08-01
521720|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|2.11|2011-09-01
521721|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|41048.04|2011-10-01
521722|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|1|Lançamento de receita|2911.27|2011-11-01
521723|201095|Prefeitura Municipal de João Pessoa|2011|19219900|INDENIZACOES E RESTITUICOES|2|Estorno de lançamento de receita|16581.08|2011-12-01
521736|201095|Prefeitura Municipal de João Pessoa|2015|17220104|Cota-Parte do IPI sobre Exportação|1|Lançamento de receita|18456.16|2015-11-01
521737|201095|Prefeitura Municipal de João Pessoa|2015|17220104|Cota-Parte do IPI sobre Exportação|1|Lançamento de receita|141436.33|2015-12-01
521738|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|15153168.47|2015-01-01
521739|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|13475726.57|2015-02-01
521740|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|13092210.09|2015-03-01
521741|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|21307904.77|2015-04-01
521742|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|14556310.4|2015-05-01
521743|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|13356311.04|2015-06-01
521744|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|11241564.99|2015-07-01
521745|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|10851550.64|2015-08-01
521746|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|12194348.23|2015-09-01
521747|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|11770232.93|2015-10-01
521748|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|11494966.02|2015-11-01
521749|201095|Prefeitura Municipal de João Pessoa|2015|17240100|Transferências de Recursos do Fundo FUNDEB|1|Lançamento de receita|15230420.31|2015-12-01
521928|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|300970.36|2011-10-01
521929|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|326540.24|2011-11-01
521930|201095|Prefeitura Municipal de João Pessoa|2011|17222230|COTA - PARTE DO FUNDO ESPECIAL FE-PETROBRAS|1|Lançamento de receita|333560.4|2011-12-01
522054|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|29626.15|2011-01-01
522055|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|26131.89|2011-02-01
522056|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|25941.82|2011-03-01
522057|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|22800.58|2011-04-01
522058|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|29940.64|2011-05-01
522059|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|27941.6|2011-06-01
522060|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|27068.31|2011-07-01
522061|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|38786.71|2011-08-01
522062|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|29723.55|2011-09-01
522063|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|24529.75|2011-10-01
522064|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|27174.02|2011-11-01
522065|201095|Prefeitura Municipal de João Pessoa|2011|11229900|TAXA DE SERVIÇOS DIVERSOS|1|Lançamento de receita|29150.95|2011-12-01
522077|201095|Prefeitura Municipal de João Pessoa|2019|17280121|Sem descrição|1|Lançamento de receita|8942315.31|2019-05-01
522078|201095|Prefeitura Municipal de João Pessoa|2019|17280121|Sem descrição|1|Lançamento de receita|7414929.46|2019-06-01
522079|201095|Prefeitura Municipal de João Pessoa|2019|17280121|Sem descrição|1|Lançamento de receita|8880833.19|2019-07-01
522080|201095|Prefeitura Municipal de João Pessoa|2019|17280121|Sem descrição|3|Dedução de Receita do Fundeb|1550095.83|2019-01-01
522081|201095|Prefeitura Municipal de João Pessoa|2019|17280121|Sem descrição|3|Dedução de Receita do Fundeb|1313491.1|2019-02-01
522082|201095|Prefeitura Municipal de João Pessoa|2019|17280121|Sem descrição|3|Dedução de Receita do Fundeb|1403777.25|2019-03-01
522083|201095|Prefeitura Municipal de João Pessoa|2019|17280121|Sem descrição|3|Dedução de Receita do Fundeb|1671013.1|2019-04-01
522084|201095|Prefeitura Municipal de João Pessoa|2019|17280121|Sem descrição|3|Dedução de Receita do Fundeb|1788463.06|2019-05-01
522085|201095|Prefeitura Municipal de João Pessoa|2019|17280121|Sem descrição|3|Dedução de Receita do Fundeb|1482985.9|2019-06-01
522086|201095|Prefeitura Municipal de João Pessoa|2019|17280121|Sem descrição|3|Dedução de Receita do Fundeb|1776166.65|2019-07-01
522354|201095|Prefeitura Municipal de João Pessoa|2011|11219900|TAXA PELO EXERCÍCIO DE LOTEAMENTO E ARRUAMENTO|1|Lançamento de receita|123062.39|2011-05-01
522355|201095|Prefeitura Municipal de João Pessoa|2011|11219900|TAXA PELO EXERCÍCIO DE LOTEAMENTO E ARRUAMENTO|1|Lançamento de receita|76234.56|2011-06-01
522356|201095|Prefeitura Municipal de João Pessoa|2011|11219900|TAXA PELO EXERCÍCIO DE LOTEAMENTO E ARRUAMENTO|1|Lançamento de receita|78709.89|2011-07-01
522357|201095|Prefeitura Municipal de João Pessoa|2011|11219900|TAXA PELO EXERCÍCIO DE LOTEAMENTO E ARRUAMENTO|1|Lançamento de receita|109358.26|2011-08-01
522358|201095|Prefeitura Municipal de João Pessoa|2011|11219900|TAXA PELO EXERCÍCIO DE LOTEAMENTO E ARRUAMENTO|1|Lançamento de receita|62976.11|2011-09-01
522359|201095|Prefeitura Municipal de João Pessoa|2011|11219900|TAXA PELO EXERCÍCIO DE LOTEAMENTO E ARRUAMENTO|1|Lançamento de receita|91837.51|2011-10-01
522360|201095|Prefeitura Municipal de João Pessoa|2011|11219900|TAXA PELO EXERCÍCIO DE LOTEAMENTO E ARRUAMENTO|1|Lançamento de receita|78406.82|2011-11-01
